Matching_ProteinAccession	S10	S1	S2	S3	S4	S5	S6	S7	S8	S9
ppa:PAS_chr3_0135	17.664042054742737	17.484776192955607	17.92158855084901	18.693022572813703	17.49089640278169	17.491090117158745	16.805051760196854	17.538828685004194	17.122990512497825	15.98338724568755
ppa:PAS_chr3_0134	15.41915730316843	16.268523868042053	16.37674780268599	15.998122448067257	15.782209695281358	15.794359938367272	16.50013483460772	16.557728602227733	15.961776971480912	15.756864838736808
ppa:PAS_chr3_0133	14.914665512551212	12.168088434102543	12.584216476438852	No Data	14.488761987754762	15.263768069226016	13.268133612328974	No Data	13.889074346443124	14.63036045487664
ppa:PAS_chr3_0132	18.27833445734067	16.95883207532182	16.853471948458274	17.73315696861639	17.974907124209526	18.48382450896036	16.759332933051645	17.1539224495783	17.4778395268021	18.096462627303776
ppa:PAS_chr3_0131	13.830888752152882	16.64246160344499	15.7605108331278	14.323878847309802	15.573711667358694	14.209299707216406	15.972239495095808	15.87308433715892	14.559865074920385	14.860710776403437
ppa:PAS_chr3_0127	17.509912697116228	17.433350481033237	17.39922211063381	17.356704896616687	17.591729828997305	17.277030094466724	17.07311923657154	17.26011971124845	17.223743817526532	17.55825545447914
ppa:PAS_chr3_0124	14.81443118505278	17.631220804997998	17.074765391912475	16.19994262476651	15.454658624206637	14.939220672455244	17.623089669530987	17.17303933906556	15.958392614379916	14.9459303794114
ppa:PAS_chr3_0123	12.899685317301447	15.812534379183584	15.517702063059684	14.40681847054116	14.6316356911051	14.350312681033316	15.63854407299723	15.019847575333984	13.776569375886968	13.791022450703291
ppa:PAS_chr3_0121	15.491018532753102	No Data	14.737021281073808	13.459435746215012	14.656454432908792	15.354431265847737	14.19859596377597	14.776785812207404	14.04340549542847	14.823991071876907
ppa:PAS_chr3_0120	15.70180530181864	15.80123865517118	15.103194306857665	No Data	15.166729313825869	15.46658185716922	15.0832236607905	14.92231018544983	14.614217819644942	15.118715849430773
ppa:PAS_chr3_0118	No Data	No Data	No Data	No Data	No Data	12.714365120909196	No Data	11.822473582926923	No Data	No Data
ppa:PAS_chr3_0117	15.93341782035655	15.77913380503874	15.853736630899336	15.730969979756011	15.898541606473428	15.909852076230358	15.846367368235398	15.705218205224384	15.692095057955248	15.82961948434736
ppa:PAS_chr3_0115	14.93160193126125	14.77903017679713	14.552060321801015	14.938893530650024	15.151444592083635	15.070465915465665	14.52533094642424	13.732560902277706	14.514634362959264	14.495578395095936
ppa:PAS_chr3_0112	14.194265555456388	16.466776374904295	15.857617342392844	15.43645434236178	15.312041201902106	15.073319980170856	15.80146010598992	15.570426463294362	14.972026723726314	14.80487299512758
ppa:PAS_chr3_0110	15.369315515754632	16.493832244515684	16.347193531619425	16.34325756771884	15.785261677771055	15.951374279361588	16.234085474560384	16.265930894440466	15.86525525907232	15.724484709287964
ppa:PAS_chr3_0108	18.122548876522497	18.057410574116776	18.016003497871285	17.957285227097294	17.929271233017563	17.70105184649828	18.14859589774673	18.18022241075143	17.907554891884594	17.832407851145316
ppa:PAS_chr3_0107	15.79755803264441	16.246838144321124	15.755279008944628	15.967223883720989	15.625330602330438	15.60126322060574	16.033205031852713	16.004985579831413	15.40531366684896	15.72446659818148
ppa:PAS_chr3_1154	16.803610377702483	15.826219600794534	15.97979934834863	16.182135166181485	16.665679312959444	17.01386036121771	15.841214964145564	15.83672900980482	16.294756050171326	16.746663566329755
ppa:PAS_chr3_0106	19.014203722324314	No Data	14.825105523951256	16.197089180065102	17.557421981449995	18.884455808114883	15.328267049863957	16.378208849101537	17.9074886960664	18.15513615379346
ppa:PAS_chr3_0105	13.452216979502165	No Data	10.642913582084551	No Data	No Data	14.559853991501909	No Data	No Data	No Data	14.11321771363848
ppa:PAS_chr3_0104	13.568712408641415	12.445382684912865	17.633448709518873	15.330928636979868	14.11291128415657	No Data	13.36545354253756	14.094831878364996	13.733535177442269	13.839761426808105
F2QXF2	No Data	14.633044547088788	12.194238798980669	15.619309113103052	14.8974552470758	14.615668584977326	15.247677519527873	14.832960784798358	15.52939063686284	No Data
ppa:PAS_chr3_0100	No Data	13.772481108807934	13.7736109037589	13.548422724903045	No Data	12.073571197260726	13.962674350580713	11.978219745463583	13.504940914273952	12.535857585893678
ppa:PAS_chr3_0099	22.18201434780469	14.981325567342358	16.02342205710786	21.07038254684523	22.05184386033164	22.13352166985573	14.69069297035684	15.834999669613412	21.629664891233045	19.85336343460985
ppa:PAS_chr3_0098	15.89107139322633	15.209242434405484	15.447944723245865	15.440392957901896	15.930172086214425	15.87404178719016	15.276287014028062	15.801432870556694	15.75546382192351	16.057788669560296
ppa:PAS_chr3_0097	20.62213707842748	21.393303250781457	21.216701015984928	20.90320426888556	21.07203787943587	20.56931640171027	21.3277346360193	21.27476643934328	20.75455848094609	20.90141944140958
ppa:PAS_chr3_0096	13.787286540121109	13.35613289466011	13.464041760204816	13.141337421760092	13.671441832578392	14.268935428455418	13.206280937134313	13.429434070907176	12.59947624515672	13.768776050936514
ppa:PAS_chr3_0094	15.22382481687696	17.284897365868602	16.823676371745595	16.395070578605406	15.923618736179671	15.471823784249548	17.0923811643171	16.764231682868886	15.85160980469049	15.5063779266154
ppa:PAS_chr3_0092	15.46230555491298	14.319754248264866	13.77773248998794	14.394164349250854	14.308338613474756	15.28533885729838	14.03465776528932	13.81887137493586	13.705932481733234	15.218030446857217
ppa:PAS_chr3_0091	21.6147902595576	21.69598585517468	21.89228812450256	21.626856112776565	21.73827124580469	21.732280169080024	21.919992956798268	21.882735019254028	21.79645605239542	21.580630870096822
ppa:PAS_chr3_0087	14.468705197998212	15.09602856330075	13.862481195510613	14.108044540383368	14.336786565615196	14.206551621386728	14.73267703034849	14.482595156550058	14.379837344155035	14.1844972010223
ppa:PAS_chr3_0086	18.407224189920427	16.975844120508945	16.91611708983671	18.0548281849697	18.109640187652023	18.459278514684776	16.822854952118206	16.54345668854872	17.929713694637105	18.148411101820983
ppa:PAS_chr3_0085	20.46290972739663	19.069898455044168	19.222549064458224	19.631260999880464	19.959264679955808	20.062479181989	19.27096510286286	18.994314761151703	19.75124533540016	20.151674672392765
ppa:PAS_chr3_0084	13.832800218323088	15.69197178426976	15.08135486457919	No Data	14.304989745370507	No Data	15.487386932590818	14.789225966488788	13.545544984649029	No Data
ppa:PAS_chr3_0083	13.375241652194507	14.081864052551332	13.443236603581385	14.26964792264729	14.274485080972305	14.557182154847276	13.890878305259957	13.717720240802542	13.514654827881548	13.797021153793963
ppa:PAS_chr3_0082	23.36300285658019	22.47737709675118	22.60117864639938	22.67753352046863	23.00537543792055	23.25856819034017	22.36287768533312	22.5035841119866	22.811472496546447	23.10009524242664
ppa:PAS_chr3_0080	No Data	No Data	12.782197494778682	No Data	No Data	No Data	No Data	No Data	No Data	No Data
ppa:PAS_chr3_0079	14.664091982076998	15.460355026240313	15.836481606526505	16.12539423539662	15.612884353872523	15.363600747132134	15.62250587997069	16.98938912903565	14.624469743424385	14.878808212523706
F2QXH2	No Data	No Data	13.810844011160905	No Data	No Data	No Data	No Data	12.654985693880317	No Data	No Data
ppa:PAS_chr3_0078	17.35944435071613	14.669401323219937	15.602499863716917	16.395436205957807	16.80601362026321	17.35903006310935	14.903911993728542	14.624195507927462	16.290655910218575	16.997851541623277
ppa:PAS_chr3_0077	18.558827648025403	18.927546685855724	18.7563008891739	18.67215327348772	18.539820138071928	18.48348393364668	18.859517914582312	18.61542679849429	18.54608843627033	18.415636046706208
ppa:PAS_chr3_0076	20.69943922604456	18.82033577771833	17.881679438221525	18.17551254645477	19.705257867230817	20.51314397725418	17.960330421591454	17.95390681789902	17.993393489441605	19.718685671041708
ppa:PAS_chr3_1152	12.284756336779472	15.50365046613116	14.537383835122542	12.660611167432393	12.370735689998588	No Data	14.50562731680091	14.344789067743188	11.314656396965312	12.341168731989208
ppa:PAS_chr3_0074	16.228533804065446	15.64062844362487	15.94173020790682	15.286235538368215	15.834891878559208	15.235619131027912	14.886869561073402	15.003419945856136	15.580613965017632	15.91898176114319
ppa:PAS_chr3_0073	17.156422137393676	16.441331541247234	17.15619296735921	17.426332458283547	17.496654497027823	17.480483053843916	16.465261231039527	16.968976183239416	17.21722127748603	17.341259283316653
ppa:PAS_chr3_1150	15.906949572986742	16.58205225799918	15.848441470532135	16.282183207405104	16.810090487250918	16.622087912663346	16.406829497032536	16.21879837555244	16.19977986391509	16.292491974989666
ppa:PAS_chr3_0072	15.510825002521605	15.363361727597042	15.238428939700684	13.933707491568637	14.326885875098505	15.349258143274302	15.237374826699035	14.990492150709306	14.730230362714948	14.35508125955764
ppa:PAS_chr3_0069	18.22051634545968	18.1275128097042	20.17720676045281	19.80746822960593	18.81952288055892	18.537456947371744	18.406171781587496	19.9194974040022	19.76040433558599	18.67642694251955
ppa:PAS_chr3_0068	17.206435215495677	17.26897938981421	17.138125997908034	17.103516733553104	17.148909267458382	17.129411949033784	17.109069753070628	17.047993048894128	17.196423829218418	17.143537671992316
F2QXJ0	19.45567250054707	16.496819408060922	17.30633918242195	18.743078954887075	19.344585377005263	19.63470770631396	16.22424549853309	16.85468341762069	18.646128312967605	19.2814147594698
ppa:PAS_chr3_0065	18.14239986929421	19.47255686035228	19.021147394932903	18.49893391221583	18.19360055505502	17.981340898910148	19.26702038241108	18.83548501523131	18.45918794554819	18.241007305737497
ppa:PAS_chr3_0064	No Data	8.523799900602508	7.963463752060813	No Data	No Data	2.892499274797274	9.071433883482973	No Data	No Data	No Data
ppa:PAS_chr3_0063	13.401589433883052	14.18846932121413	13.835206841072363	No Data	No Data	No Data	14.170483951420453	13.69285863038263	No Data	12.7555609054751
ppa:PAS_chr3_0062	17.00206094318118	17.60537348630914	17.442047231386148	17.306333341014156	16.935284939894014	16.861258839935754	17.612158033596376	17.433610017423636	17.256181328542237	17.224038927805182
ppa:PAS_chr3_0059	19.473094311969657	17.6342928164276	18.39295541922004	20.29122199947568	19.80198931864234	19.675816224000293	17.50466250405178	18.57244742891504	19.9079079155141	19.81223715040962
ppa:PAS_chr3_0058	16.022942427557716	15.216984401244634	14.041396800395509	14.502406455180273	17.352241350958987	15.261661675372864	14.990101452942437	15.624943675289565	15.175019218987424	14.442972594229078
ppa:PAS_chr3_0057	13.942291397227596	14.982776901070688	14.248182097716764	14.70929704377218	14.952163753060937	13.795724893844875	14.800898320455454	14.680897734465493	14.58333577462347	14.931263587425995
ppa:PAS_chr3_0054	22.530643274616978	23.107926770545006	23.28987677017913	22.767679737273976	22.950627442837124	22.774265872173977	23.263849287428265	22.9260699116174	23.179191414152456	22.977142068724373
ppa:PAS_chr3_0053	15.63432982346948	17.75424212988701	16.774951198672756	15.744639754250995	16.276020155610905	16.539629781760798	17.509589943844198	16.587191736485998	15.850473107624294	16.037747347123425
ppa:PAS_chr3_0052	16.987188274008332	15.723746861983727	15.41507701175179	16.06993286286934	16.390942610164984	16.64684740097903	15.418019732676134	15.418372384100884	16.31691815062259	16.39608733192139
ppa:PAS_chr3_0048	14.295118567007734	14.239333392706458	13.906965623955353	13.701493560339406	13.66105347224099	14.084357987744026	14.307482808149532	13.37365906420388	14.160965606884378	13.293965935752231
ppa:PAS_chr3_0047	16.656824165794923	16.521030304977664	16.36265312550565	16.68241771806076	16.617111501590617	16.857922069109744	16.314760519067804	16.39485869202581	16.7020533356182	16.659342242615875
ppa:PAS_chr3_0045	No Data	12.123953082030097	No Data	No Data	No Data	No Data	12.202565078425415	No Data	No Data	No Data
ppa:PAS_chr3_0044	15.8490943689432	16.459757785948575	16.483206641787348	16.179430172878252	16.070908065330645	16.26240845385768	16.322474621013445	16.398726602621633	16.019786336580452	15.93081257942023
ppa:PAS_chr3_1147	17.686433308786313	16.442727137312165	16.333508346708125	17.43896681027848	17.64803198822142	17.590699427166395	15.95588372679132	16.52851062709255	17.025288453939275	17.375206381615342
F2QXL3	15.917891756922325	14.778348289742318	15.761356848837536	16.138993562174072	16.001364037297282	15.915152969158294	15.536491496071925	15.475753465839915	16.117344745192774	16.19732829527926
ppa:PAS_chr3_1146	16.92224357418297	16.79222105012169	16.864434416046198	16.619225142374503	16.81982533492446	16.982064520357966	16.624664398909903	16.802902750110597	16.65685841774919	16.42102030608355
ppa:PAS_chr3_0043	19.316123783602404	15.660905544750998	17.268562416664402	18.65968946291156	18.822089972799947	19.12625136678285	15.906901510732803	16.924294769833757	18.85303974833584	19.14405121936367
ppa:PAS_chr3_0042	13.930070725432516	14.13715251136612	14.477864348582518	13.559980920714096	14.071398202011066	14.144423928740348	13.6628369795354	14.166995112974671	13.37663110406544	13.595595318539116
ppa:PAS_chr3_0040	20.97847926317356	18.76674736175853	18.87232891132771	20.150552567941634	20.27724255589263	21.094254268475943	18.979240088896383	19.5368638847694	20.466024791508595	20.39342476252418
ppa:PAS_chr3_0039	21.312214772365447	20.534875631709983	20.91815234456198	20.89368333028691	20.828003862635992	20.984136185417896	20.79167433252641	21.06706272522343	21.129148097617488	21.055398954860635
ppa:PAS_chr3_0037	17.600842341187327	17.339097261420992	17.64061553666186	17.2600908456075	17.276761244052086	17.021457001799806	17.500837868759266	17.504780807689336	17.234961965803958	17.394200075433652
ppa:PAS_chr3_0036	15.285581986859428	16.56117080554131	16.831864850658047	16.28627347560766	15.648833494904633	15.766784053792426	16.020591393173184	15.94286704067976	16.030882459556054	15.531042051413085
ppa:PAS_chr3_0030	17.531950374775192	16.20980301511444	14.912480424857192	15.905148529480934	17.23855620366995	18.14912517371133	15.058569499731512	15.273783507588528	15.646657473524265	16.95704862283118
ppa:PAS_chr3_0023	No Data	No Data	No Data	15.719470815370045	No Data	No Data	No Data	15.47896496889918	No Data	15.233252782546058
ppa:PAS_chr3_0016	15.359163479387073	17.2186754161913	16.376166865356716	17.26955775657014	16.63741214487037	16.727059375803126	15.670874479651246	16.057564269969436	16.423884536201488	16.252218591802723
ppa:PAS_chr3_1145	19.930251779851563	20.234006511579604	19.816420624496875	20.31861493448764	20.21629559690356	20.1269878281203	19.89472767049056	20.077245209437635	20.49992749386856	20.05626146813716
